0,5,13043163746978,5,13043240802978,0.17254902,1.0
0,5,13043366617978,5,13043462289978,0.19215688,1.0
0,6,13043634845978,6,13043730374978,0.18039216,1.0
0,0,13044150694978,0,13044197498978,0.19215688,1.0
0,E,13045595602978,E,13045639578978,0.16470589,1.0
1,5,13049996096974,5,13050073030978,0.16078432,1.0
1,5,13050199141978,5,13050295066978,0.18823531,1.0
1,6,13050653825978,6,13050733142978,0.227451,1.0
1,0,13051168972978,0,13051264651978,0.25882354,1.0
1,E,13051796069978,E,13051872966978,0.23529413,1.0
2,5,13054015198973,5,13054107732979,0.23529413,1.0
2,5,13054218473979,5,13054314024979,0.21960786,1.0
2,6,13054502203979,6,13054597777979,0.227451,1.0
2,0,13054940870979,0,13055020096979,0.2509804,1.0
2,E,13055645176979,E,13055688827979,0.21176472,1.0
3,5,13059117018978,5,13059193501978,0.20784315,1.0
3,5,13059319836978,5,13059399156978,0.227451,1.0
3,6,13059664730978,6,13059727689978,0.23529413,1.0
3,0,13060117349978,0,13060180473978,0.26666668,1.0
3,E,13060662681978,E,13060742311978,0.2784314,1.0
4,5,13062032603986,5,13062108840977,0.22352943,1.0
4,5,13062173184977,5,13062252394977,0.24313727,1.0
4,6,13062517929977,6,13062597236977,0.25490198,1.0
4,0,13063002141978,0,13063081636979,0.24705884,1.0
4,E,13063690956978,E,13063783003978,0.227451,1.0
5,5,13065058426979,5,13065151206979,0.21176472,1.0
5,5,13065246385979,5,13065341921979,0.19607845,1.0
5,6,13065576654979,6,13065688676979,0.2392157,1.0
5,0,13066220757979,0,13066346089979,0.24705884,1.0
5,E,13066766508979,E,13066878742979,0.26666668,1.0
6,5,13067627313976,5,13067703497978,0.2392157,1.0
6,5,13067783280978,5,13067862852978,0.24705884,1.0
6,6,13068174846977,6,13068254519977,0.28235295,1.0
6,0,13068643789977,0,13068706879977,0.2627451,1.0
6,E,13069143248977,E,13069223377977,0.2784314,1.0
7,5,13070451629978,5,13070511362978,0.2509804,1.0
7,5,13070590892978,5,13070670217978,0.25882354,1.0
7,6,13070920289978,6,13070983327978,0.227451,1.0
7,0,13071326307978,0,13071389488978,0.25882354,1.0
7,E,13071608772978,E,13071671733978,0.2509804,1.0
8,5,13073488657979,5,13073548284978,0.2509804,1.0
8,5,13073627981978,5,13073707355978,0.27450982,1.0
8,6,13073895497978,6,13073975037978,0.25882354,1.0
8,0,13074271784978,0,13074334559978,0.26666668,1.0
8,E,13074584712978,E,13074647695978,0.24313727,1.0
9,5,13075906968977,5,13075983293978,0.2392157,1.0
9,5,13076047511978,5,13076127098978,0.2392157,1.0
9,6,13076346233978,6,13076425576978,0.25882354,1.0
9,0,13076783937978,0,13076847091978,0.2627451,1.0
9,E,13077144247978,E,13077207046978,0.227451,1.0
