0,5,24253654384923,5,24253747730923,0.16470589,1.0
0,5,24253843227923,5,24253955317923,0.16470589,1.0
0,6,24254236091924,6,24254380980923,0.14509805,1.0
0,0,24254646472923,0,24254758805923,0.14901961,1.0
0,E,24255132772923,E,24255260968923,0.13333334,1.0
1,5,24260098525924,5,24260224592924,0.14509805,1.0
1,5,24260304424924,5,24260416624924,0.15686275,1.0
1,6,24260914225923,6,24261059476923,0.14509805,1.0
1,0,24261605469923,0,24261731604923,0.13333334,1.0
1,E,24262293256923,E,24262419744923,0.1137255,1.0
2,5,24263613434923,5,24263726073923,0.15294118,1.0
2,5,24263821083923,5,24263933441923,0.16470589,1.0
2,6,24264399753923,6,24264544803923,0.14509805,1.0
2,0,24264887439923,0,24264999691923,0.121568635,1.0
2,E,24265481637923,E,24265626729923,0.10588236,1.0
3,5,24266853899924,5,24266980649923,0.16078432,1.0
3,5,24267060255923,5,24267172745923,0.17254902,1.0
3,6,24267453640923,6,24267581932923,0.14117648,1.0
3,0,24267862757923,0,24267942664923,0.14117648,1.0
3,E,24268269991923,E,24268431252923,0.1137255,1.0
4,5,24269133022924,5,24269258339924,0.15686275,1.0
4,5,24269353498924,5,24269498209924,0.16078432,1.0
4,6,24270075863924,6,24270201759923,0.14117648,1.0
4,0,24270498060923,0,24270610086923,0.13725491,1.0
4,E,24270906323925,E,24271034770923,0.10588236,1.0
5,5,24271751616924,5,24271910297924,0.15686275,1.0
5,5,24271958558924,5,24272103731923,0.15294118,1.0
5,6,24272493089923,6,24272670616923,0.13725491,1.0
5,0,24273075476923,0,24273187532923,0.13333334,1.0
5,E,24273545539924,E,24273690560923,0.10588236,1.0
6,5,24274530957923,5,24274656803924,0.14117648,1.0
6,5,24274721084924,5,24274833133924,0.14509805,1.0
6,6,24275052171924,6,24275180852924,0.13725491,1.0
6,0,24275399589924,0,24275544364924,0.12941177,1.0
6,E,24275871430923,E,24276016330923,0.10196079,1.0
7,5,24276531968923,5,24276674305923,0.16470589,1.0
7,5,24276753930923,5,24276866275923,0.15294118,1.0
7,6,24277553309924,6,24277710586924,0.13333334,1.0
7,0,24277929695924,0,24278057925924,0.12941177,1.0
7,E,24278416293924,E,24278544754924,0.10588236,1.0
8,5,24279633661932,5,24279775051923,0.15686275,1.0
8,5,24279823583923,5,24279952481923,0.14117648,1.0
8,6,24280264401923,6,24280392738923,0.14117648,1.0
8,0,24280828479923,0,24280940344923,0.13725491,1.0
8,E,24281283229923,E,24281395579923,0.1137255,1.0
9,5,24281958614923,5,24282067164923,0.14117648,1.0
9,5,24282177741923,5,24282289856923,0.14901961,1.0
9,6,24283131106924,6,24283256320924,0.12941177,1.0
9,0,24283521780925,0,24283633654925,0.1254902,1.0
9,E,24283976413923,E,24284088551923,0.10980393,1.0
