0,5,30308695773032,5,30308758639033,0.08235294,1.0
0,5,30309008794033,5,30309104109033,0.10980393,1.0
0,6,30309308560033,6,30309421671033,0.1254902,1.0
0,0,30309655741033,0,30309751761033,0.10588236,1.0
0,E,30310109911033,E,30310221874033,0.11764707,1.0
1,5,30310878070028,5,30310986617032,0.10980393,1.0
1,5,30311143192032,5,30311255363032,0.121568635,1.0
1,6,30311458777032,6,30311571243032,0.121568635,1.0
1,0,30311867268032,0,30311995812032,0.1137255,1.0
1,E,30312276832032,E,30312437570032,0.1137255,1.0
2,5,30312796669032,5,30312892055032,0.1254902,1.0
2,5,30313049018032,5,30313144763032,0.10980393,1.0
2,6,30313333041032,6,30313460920032,0.1254902,1.0
2,0,30313803672032,0,30313980962032,0.12941177,1.0
2,E,30314230811032,E,30314375528032,0.1137255,1.0
3,5,30314733923032,5,30314862062032,0.11764707,1.0
3,5,30315019044032,5,30315163602032,0.10980393,1.0
3,6,30315351533032,6,30315479805032,0.11764707,1.0
3,0,30315791498032,0,30315887101032,0.10980393,1.0
3,E,30316167845032,E,30316296797032,0.1137255,1.0
4,5,30316700907033,5,30316829348033,0.11764707,1.0
4,5,30316970490032,5,30317099025032,0.1254902,1.0
4,6,30317286875032,6,30317399083033,0.121568635,1.0
4,0,30317695227033,0,30317806905032,0.11764707,1.0
4,E,30318119244033,E,30318263532032,0.10980393,1.0
5,5,30318622018032,5,30318733745032,0.10196079,1.0
5,5,30318906065032,5,30318985502032,0.10588236,1.0
5,6,30319204648032,6,30319349238032,0.1254902,1.0
5,0,30319645425032,0,30319757405032,0.10980393,1.0
5,E,30320069136032,E,30320197306032,0.11764707,1.0
6,5,30320602282034,5,30320713949033,0.121568635,1.0
6,5,30320886221032,5,30320998152032,0.10588236,1.0
6,6,30321217270032,6,30321345470032,0.1254902,1.0
6,0,30321610575032,0,30321755149032,0.11764707,1.0
6,E,30322066838032,E,30322211389032,0.10588236,1.0
7,5,30322523402032,5,30322635242032,0.10980393,1.0
7,5,30322776804032,5,30322888957032,0.10588236,1.0
7,6,30323092273032,6,30323236655032,0.1137255,1.0
7,0,30323533394032,0,30323694009032,0.10588236,1.0
7,E,30323944166032,E,30324088474032,0.1137255,1.0
8,5,30324338538032,5,30324450226032,0.10980393,1.0
8,5,30324622339032,5,30324750638032,0.1137255,1.0
8,6,30324985337032,6,30325129281032,0.10980393,1.0
8,0,30325379168032,0,30325556500032,0.10196079,1.0
8,E,30325837312032,E,30325998396032,0.10980393,1.0
9,5,30326325907032,5,30326437781032,0.11764707,1.0
9,5,30326640972032,5,30326769436032,0.10196079,1.0
9,6,30327019186032,6,30327131354032,0.10588236,1.0
9,0,30327442733033,0,30327604108032,0.10980393,1.0
9,E,30327978024032,E,30328090132032,0.121568635,1.0
