0,5,23364804822020,5,23364897981022,0.13333334,1.0
0,5,23364993141022,5,23365072349022,0.14117648,1.0
0,6,23365291174022,6,23365370976022,0.121568635,1.0
0,0,23365821752022,0,23365933997022,0.12941177,1.0
0,E,23366867811018,E,23366976792022,0.1254902,1.0
1,5,23368251154021,5,23368409454023,0.11764707,1.0
1,5,23368473350023,5,23368585561021,0.14509805,1.0
1,6,23368897428021,6,23369009615021,0.14117648,1.0
1,0,23369603075021,0,23369711941021,0.12941177,1.0
1,E,23370054730021,E,23370150756021,0.10980393,1.0
2,5,23371103130027,5,23371209214021,0.14117648,1.0
2,5,23371288582021,5,23371384443021,0.14509805,1.0
2,6,23371572454022,6,23371668256022,0.14901961,1.0
2,0,23371948975022,0,23372044712022,0.11764707,1.0
2,E,23372356384022,E,23372452066022,0.1137255,1.0
3,5,23373386271022,5,23373462456022,0.13333334,1.0
3,5,23373557427022,5,23373636846022,0.13725491,1.0
3,6,23373886719022,6,23373982474022,0.14117648,1.0
3,0,23374464695022,0,23374560201022,0.11764707,1.0
3,E,23375168997021,E,23375278239021,0.11764707,1.0
4,5,23376196441021,5,23376322213022,0.13333334,1.0
4,5,23376417084022,5,23376529225022,0.13725491,1.0
4,6,23377122348022,6,23377231526022,0.14117648,1.0
4,0,23377527814022,0,23377623389022,0.1254902,1.0
4,E,23377904044022,E,23378015978022,0.1137255,1.0
5,5,23385110755025,5,23385219659022,0.14509805,1.0
5,5,23385283824022,5,23385379821022,0.14901961,1.0
5,6,23386050247022,6,23386176326022,0.14509805,1.0
5,0,23386519282022,0,23386647172022,0.1254902,1.0
5,E,23387333255023,E,23387442642021,0.10980393,1.0
6,5,23388268970022,5,23388377655022,0.14509805,1.0
6,5,23388441473022,5,23388553590022,0.13725491,1.0
6,6,23389177850022,6,23389303629022,0.14117648,1.0
6,0,23389677494022,0,23389805646022,0.121568635,1.0
6,E,23390257090022,E,23390384986022,0.11764707,1.0
7,5,23391210564022,5,23391352390022,0.13333334,1.0
7,5,23391432193022,5,23391560461022,0.14509805,1.0
7,6,23392153838022,6,23392263263022,0.14117648,1.0
7,0,23392729962022,0,23392841721022,0.121568635,1.0
7,E,23393372985022,E,23393482565022,0.11764707,1.0
8,5,23394880455023,5,23395006334023,0.12941177,1.0
8,5,23395101271023,5,23395229824023,0.13333334,1.0
8,6,23395603702023,6,23395731796023,0.14509805,1.0
8,0,23396229407023,0,23396357644023,0.121568635,1.0
8,E,23396622972023,E,23396735016023,0.121568635,1.0
9,5,23397485206022,5,23397592634022,0.13333334,1.0
9,5,23397718503022,5,23397830686022,0.14901961,1.0
9,6,23398439219022,6,23398581521022,0.1254902,1.0
9,0,23398954925022,0,23399131932022,0.09411766,1.0
9,E,23399663617022,E,23399772712022,0.11764707,1.0
