0,5,807609357999,5,807669884997,0.14509805,1.0
0,5,807749476997,5,807829443997,0.17254902,1.0
0,6,808017034997,6,808096695997,0.13725491,1.0
0,0,808299904998,0,808395684998,0.13725491,1.0
0,E,808926683998,E,808987225998,0.13333334,1.0
1,5,811708760992,5,811767743998,0.16862746,1.0
1,5,811846973998,5,811910126998,0.16470589,1.0
1,6,812067012997,6,812146900997,0.15686275,1.0
1,0,812334846997,0,812414229998,0.14117648,1.0
1,E,812849727997,E,812929055997,0.13333334,1.0
2,5,813507144997,5,813567075998,0.15294118,1.0
2,5,813662035998,5,813725386997,0.15686275,1.0
2,6,813835822997,6,813947922997,0.15686275,1.0
2,0,814074288997,0,814137176997,0.1254902,1.0
2,E,814386890998,E,814498736998,0.14509805,1.0
3,5,815107651998,5,815167880998,0.14117648,1.0
3,5,815216226998,5,815295957998,0.15686275,1.0
3,6,815437296999,6,815517032998,0.14509805,1.0
3,0,815720337997,0,815783654997,0.13333334,1.0
3,E,816048936998,E,816144579997,0.14117648,1.0
4,5,816611332999,5,816658014998,0.14901961,1.0
4,5,816752958997,5,816816111998,0.15294118,1.0
4,6,816942098999,6,817038020997,0.15294118,1.0
4,0,817163807997,0,817243214997,0.14901961,1.0
4,E,817446784997,E,817526035997,0.14117648,1.0
5,5,817930655999,5,817993717998,0.14117648,1.0
5,5,818057558998,5,818120764997,0.15294118,1.0
5,6,818246836998,6,818326226998,0.15686275,1.0
5,0,818483038998,0,818562753998,0.13725491,1.0
5,E,818734801998,E,818846936998,0.14509805,1.0
6,5,819266953998,5,819330149999,0.14509805,1.0
6,5,819425049997,5,819471797998,0.13725491,1.0
6,6,819582329998,6,819661981998,0.16862746,1.0
6,0,819818841998,0,819865626998,0.13725491,1.0
6,E,820772587998,E,820881823998,0.13333334,1.0
7,5,821428743998,5,821505574998,0.14901961,1.0
7,5,821569178998,5,821649218996,0.16470589,1.0
7,6,821759615998,6,821871711997,0.16078432,1.0
7,0,822013300998,0,822092490999,0.14509805,1.0
7,E,822326971998,E,822422792998,0.13725491,1.0
8,5,822889684998,5,822968740998,0.14901961,1.0
8,5,823032839997,5,823112176998,0.16470589,1.0
8,6,823207636997,6,823319181997,0.16862746,1.0
8,0,823476193998,0,823571824998,0.14509805,1.0
8,E,824053871998,E,824165741998,0.14509805,1.0
9,5,824728231998,5,824804882998,0.15294118,1.0
9,5,824884380998,5,824963630997,0.1764706,1.0
9,6,825105236997,6,825201016997,0.15686275,1.0
9,0,825389046997,0,825468221998,0.12941177,1.0
9,E,826030574998,E,826123348998,0.13333334,1.0
