0,5,1687556523003,5,1687616520003,0.1137255,1.0
0,5,1687804284003,5,1687867793003,0.14117648,1.0
0,6,1688848582002,6,1688940900002,0.11764707,1.0
0,0,1689314285002,0,1689426085002,0.11764707,1.0
0,E,1690467541003,E,1690577437003,0.14117648,1.0
1,5,1691388326002,5,1691529447002,0.12941177,1.0
1,5,1691856704002,5,1691936120002,0.13333334,1.0
1,6,1692451738002,6,1692528307002,0.121568635,1.0
1,0,1692840135002,0,1692919488002,0.11764707,1.0
1,E,1693262649003,E,1693374494004,0.1137255,1.0
2,5,1694046369004,5,1694121891004,0.13333334,1.0
2,5,1694886155003,5,1694961884004,0.1254902,1.0
2,6,1695273550003,6,1695352981003,0.11764707,1.0
2,0,1695915824003,0,1696025068003,0.1137255,1.0
2,E,1696367923003,E,1696512425003,0.121568635,1.0
3,5,1697229578004,5,1697371236003,0.13333334,1.0
3,5,1697652061003,5,1697747730003,0.13333334,1.0
3,6,1698059393004,6,1698171721004,0.1254902,1.0
3,0,1698842184003,0,1698935078003,0.121568635,1.0
3,E,1699246847003,E,1699342830003,0.13333334,1.0
4,5,1699889076003,5,1700014957003,0.13725491,1.0
4,5,1700218675003,5,1700297713003,0.12941177,1.0
4,6,1700517368003,6,1700595965003,0.1254902,1.0
4,0,1700954071003,0,1701066272003,0.1254902,1.0
4,E,1701393698003,E,1701489117003,0.11764707,1.0
5,5,1702269304003,5,1702393706003,0.121568635,1.0
5,5,1702566014003,5,1702645344003,0.12941177,1.0
5,6,1702972691003,6,1703068085003,0.11764707,1.0
5,0,1703364281003,0,1703460092003,0.11764707,1.0
5,E,1703771903003,E,1703867473003,0.11764707,1.0
6,5,1704443175003,5,1704505536003,0.1254902,1.0
6,5,1704647394003,5,1704726601003,0.12941177,1.0
6,6,1704930083003,6,1705025709003,0.1137255,1.0
6,0,1706103890004,0,1706195301004,0.121568635,1.0
6,E,1706553711003,E,1706633254003,0.11764707,1.0
7,5,1707242610003,5,1707351693003,0.12941177,1.0
7,5,1707524056003,5,1707603545003,0.14117648,1.0
7,6,1707837908003,6,1707949748003,0.13725491,1.0
7,0,1708230598003,0,1708326287003,0.1254902,1.0
7,E,1708653607003,E,1708765536004,0.11764707,1.0
8,5,1709297315003,5,1709406083003,0.1254902,1.0
8,5,1709593934003,5,1709689524003,0.1254902,1.0
8,6,1710047627003,6,1710175923003,0.13333334,1.0
8,0,1711544489004,0,1711636803004,0.1137255,1.0
8,E,1712353906002,E,1712446817002,0.121568635,1.0
9,5,1713040132002,5,1713165602002,0.11764707,1.0
9,5,1713338081002,5,1713449566002,0.13725491,1.0
9,6,1713684200002,6,1713779832002,0.121568635,1.0
9,0,1714045385002,0,1714141221002,0.1254902,1.0
9,E,1714421972002,E,1714517427002,0.11764707,1.0
