0,5,13180862741023,5,13180922335023,0.1254902,1.0
0,5,13181017835023,5,13181080696023,0.11764707,1.0
0,6,13181284049021,6,13181379845021,0.13333334,1.0
0,0,13181769087021,0,13181848419021,0.121568635,1.0
0,E,13182395576021,E,13182471834021,0.1254902,1.0
1,5,13183126887022,5,13183187083022,0.13333334,1.0
1,5,13183282448021,5,13183345512021,0.13333334,1.0
1,6,13183440296021,6,13183520216021,0.13333334,1.0
1,0,13183692540021,0,13183788094021,0.12941177,1.0
1,E,13184130747021,E,13184177603021,0.08235294,1.0
2,5,13184771016021,5,13184830765021,0.14509805,1.0
2,5,13185065411021,5,13185144706021,0.13725491,1.0
2,6,13185255511022,6,13185335328022,0.13725491,1.0
2,0,13185491760022,0,13185587449022,0.12941177,1.0
2,E,13185884028021,E,13185963119021,0.10588236,1.0
3,5,13186445439021,5,13186508376021,0.13725491,1.0
3,5,13186634421021,5,13186713781021,0.14901961,1.0
3,6,13186979208022,6,13187058439022,0.14117648,1.0
3,0,13187231153021,0,13187310631021,0.14117648,1.0
3,E,13187699656021,E,13187762518021,0.10588236,1.0
4,5,13188294387022,5,13188354137022,0.13725491,1.0
4,5,13188433672022,5,13188496811021,0.14117648,1.0
4,6,13188622720021,6,13188702106021,0.14509805,1.0
4,0,13188889951021,0,13188969604021,0.14509805,1.0
4,E,13189234640021,E,13189297762021,0.121568635,1.0
5,5,13189748793021,5,13189795578021,0.10588236,1.0
5,5,13189875140021,5,13189954350021,0.15686275,1.0
5,6,13190095893021,6,13190175373021,0.13725491,1.0
5,0,13190363245021,0,13190442940021,0.14901961,1.0
5,E,13190739514021,E,13190802231022,0.098039225,1.0
6,5,13191380911021,5,13191424109021,0.12941177,1.0
6,5,13191519053021,5,13191598398021,0.12941177,1.0
6,6,13191739985021,6,13191819501021,0.12941177,1.0
6,0,13192007291021,0,13192102916021,0.14117648,1.0
6,E,13192476670021,E,13192539752021,0.121568635,1.0
7,5,13193102212021,5,13193178358021,0.14901961,1.0
7,5,13193257893021,5,13193337474021,0.13333334,1.0
7,6,13193463164021,6,13193542487021,0.13725491,1.0
7,0,13193714824022,0,13193810842021,0.14509805,1.0
7,E,13194122794021,E,13194202270022,0.12941177,1.0
8,5,13194684538022,5,13194747302022,0.13333334,1.0
8,5,13194826743021,5,13194906103021,0.14117648,1.0
8,6,13195047472021,6,13195126940021,0.14901961,1.0
8,0,13195314981021,0,13195410755021,0.121568635,1.0
8,E,13195691521021,E,13195787489021,0.121568635,1.0
9,5,13196223204021,5,13196269812021,0.11764707,1.0
9,5,13196364664021,5,13196444012021,0.13725491,1.0
9,6,13196601027021,6,13196680377021,0.12941177,1.0
9,0,13196868379021,0,13196964131021,0.1137255,1.0
9,E,13197260453021,E,13197340063021,0.10588236,1.0
