0,5,98743604767864,5,98743959410866,0.21960786,1.0
0,5,98744286953866,5,98744645311866,0.21568629,1.0
0,6,98745065499866,6,98745406859866,0.21960786,1.0
0,0,98745827187866,0,98746070591866,0.23137257,1.0
0,E,98746695793865,E,98746967979866,0.21568629,1.0
1,5,98748506197865,5,98748860304866,0.21960786,1.0
1,5,98749094847866,5,98749435973866,0.20392159,1.0
1,6,98749732699866,6,98750074369866,0.227451,1.0
1,0,98750448182867,0,98750707922865,0.23137257,1.0
1,E,98751128696865,E,98751387695865,0.21568629,1.0
2,5,98752957142865,5,98753246200866,0.21960786,1.0
2,5,98753620592866,5,98753928412866,0.20392159,1.0
2,6,98754317701866,6,98754609923866,0.21568629,1.0
2,0,98754999718866,0,98755259323866,0.22352943,1.0
2,E,98755726007866,E,98755919813866,0.20784315,1.0
3,5,98757039477866,5,98757344856866,0.21176472,1.0
3,5,98757703206866,5,98758061101866,0.21568629,1.0
3,6,98758450617866,6,98758807486866,0.21960786,1.0
3,0,98759166064866,0,98759441964866,0.21960786,1.0
3,E,98759847155866,E,98760122915866,0.21176472,1.0
4,5,98761180926866,5,98761552216867,0.20392159,1.0
4,5,98761848867866,5,98762189450866,0.20392159,1.0
4,6,98762471363866,6,98762812342867,0.21960786,1.0
4,0,98763108942865,0,98763400769865,0.21960786,1.0
4,E,98763790279865,E,98764000847865,0.20784315,1.0
5,5,98765523216865,5,98765845125866,0.20000002,1.0
5,5,98766156904866,5,98766481477866,0.21960786,1.0
5,6,98766809111866,6,98767166661866,0.21568629,1.0
5,0,98767509174866,0,98767802184866,0.22352943,1.0
5,E,98768222333866,E,98768514912866,0.21176472,1.0
6,5,98770052783866,5,98770391353866,0.20392159,1.0
6,5,98770656880866,5,98770982052866,0.20784315,1.0
6,6,98771278449866,6,98771636465866,0.21568629,1.0
6,0,98771994997866,0,98772319854866,0.22352943,1.0
6,E,98772724884866,E,98772984295866,0.20784315,1.0
7,5,98774042129867,5,98774429149866,0.20392159,1.0
7,5,98774756207866,5,98775195285865,0.20392159,1.0
7,6,98775492073867,6,98775899228865,0.227451,1.0
7,0,98776257772865,0,98776566575865,0.22352943,1.0
7,E,98776971876865,E,98777247641865,0.20784315,1.0
8,5,98778289772864,5,98778661118866,0.20784315,1.0
8,5,98778911286866,5,98779268778866,0.20784315,1.0
8,6,98779534536866,6,98779842906866,0.22352943,1.0
8,0,98780186000866,0,98780429202866,0.22352943,1.0
8,E,98780772399866,E,98780982839866,0.21568629,1.0
9,5,98784022797867,5,98784361410866,0.21176472,1.0
9,5,98784627045866,5,98784935984866,0.20784315,1.0
9,6,98785247941866,6,98785540281866,0.21960786,1.0
9,0,98785945076866,0,98786171589866,0.21960786,1.0
9,E,98786591897866,E,98786769950866,0.20784315,1.0
