0,5,28333255843032,5,28333347796032,0.14509805,1.0
0,5,28333581717032,5,28333694189032,0.15686275,1.0
0,6,28334006055032,6,28334069230032,0.14509805,1.0
0,0,28334458119032,0,28334537794032,0.14901961,1.0
0,E,28335146148032,E,28335239390032,0.14509805,1.0
1,5,28335972738033,5,28336081127033,0.15294118,1.0
1,5,28336238219033,5,28336350046033,0.15294118,1.0
1,6,28336584718033,6,28336696420031,0.16862746,1.0
1,0,28336961936031,0,28337073743031,0.15294118,1.0
1,E,28337416730031,E,28337512432031,0.14509805,1.0
2,5,28337886079031,5,28337982303031,0.15294118,1.0
2,5,28338216309031,5,28338328197031,0.14901961,1.0
2,6,28338794947031,6,28338874177031,0.14901961,1.0
2,0,28339310209031,0,28339373160031,0.14901961,1.0
2,E,28339731494031,E,28339810922031,0.15294118,1.0
3,5,28340419378031,5,28340496077031,0.15686275,1.0
3,5,28340606555031,5,28340702303031,0.15686275,1.0
3,6,28340983173031,6,28341095009031,0.16470589,1.0
3,0,28341422297031,0,28341518217031,0.16078432,1.0
3,E,28341861250031,E,28341924283031,0.14509805,1.0
4,5,28342344536031,5,28342488895031,0.15294118,1.0
4,5,28342614986031,5,28342743391031,0.15294118,1.0
4,6,28343040144031,6,28343184754031,0.14901961,1.0
4,0,28343465561031,0,28343561283031,0.15294118,1.0
4,E,28343919563031,E,28344031474031,0.14901961,1.0
5,5,28344436335031,5,28344548095031,0.16078432,1.0
5,5,28344782645031,5,28344894810031,0.13725491,1.0
5,6,28345237877031,6,28345349640031,0.15294118,1.0
5,0,28345739033031,0,28345834627031,0.14901961,1.0
5,E,28346208666031,E,28346288043031,0.15294118,1.0
6,5,28346785833031,5,28346881306031,0.14509805,1.0
6,5,28347053848031,5,28347165554031,0.15294118,1.0
6,6,28347446672031,6,28347558599031,0.16078432,1.0
6,0,28347870413031,0,28347966176031,0.15686275,1.0
6,E,28348231529031,E,28348327145031,0.15686275,1.0
7,5,28348685659031,5,28348797446031,0.14901961,1.0
7,5,28348969881031,5,28349081799031,0.15294118,1.0
7,6,28349440313032,6,28349535771032,0.15686275,1.0
7,0,28349863154032,0,28349958703031,0.15294118,1.0
7,E,28350239705031,E,28350400675031,0.14117648,1.0
8,5,28350681690032,5,28350810170031,0.14509805,1.0
8,5,28350905090031,5,28351033677031,0.15686275,1.0
8,6,28351237062031,6,28351381856031,0.14901961,1.0
8,0,28351631804031,0,28351793181031,0.15294118,1.0
8,E,28352058169031,E,28352187183031,0.15294118,1.0
9,5,28352622804031,5,28352734717031,0.1764706,1.0
9,5,28352907410031,5,28353068433032,0.14117648,1.0
9,6,28353349147032,6,28353510045032,0.15294118,1.0
9,0,28353806274032,0,28353901942033,0.14901961,1.0
9,E,28354198471032,E,28354293863032,0.13725491,1.0
