0,5,26198833265034,5,26198958149032,0.16470589,1.0
0,5,26199161471033,5,26199257154032,0.16862746,1.0
0,6,26199754740032,6,26199883001032,0.16470589,1.0
0,0,26200616023031,0,26200724956033,0.17254902,1.0
0,E,26201457403030,E,26201599579032,0.12941177,1.0
1,5,26202626026040,5,26202735413032,0.17254902,1.0
1,5,26202954377032,5,26203082838032,0.17254902,1.0
1,6,26203549628032,6,26203694696032,0.16862746,1.0
1,0,26204114991032,0,26204243512032,0.16078432,1.0
1,E,26204929359033,E,26205038740033,0.16078432,1.0
2,5,26205817818032,5,26205927196032,0.16078432,1.0
2,5,26206146226032,5,26206274514032,0.16078432,1.0
2,6,26206741833033,6,26206853386032,0.16862746,1.0
2,0,26207242809033,0,26207387360033,0.15294118,1.0
2,E,26208089298033,E,26208182299033,0.16078432,1.0
3,5,26209022907033,5,26209165116033,0.15686275,1.0
3,5,26209446014033,5,26209590698033,0.15294118,1.0
3,6,26209949096033,6,26210109997033,0.15294118,1.0
3,0,26210545658033,0,26210690369033,0.15294118,1.0
3,E,26211360866033,E,26211470141033,0.14901961,1.0
4,5,26212558627040,5,26212700781033,0.14901961,1.0
4,5,26212950632032,5,26213078835032,0.16078432,1.0
4,6,26213468109032,6,26213629237032,0.14509805,1.0
4,0,26214095688032,0,26214256779032,0.14901961,1.0
4,E,26214912001033,E,26215021264033,0.15294118,1.0
5,5,26215863045027,5,26215987625032,0.15686275,1.0
5,5,26216314939032,5,26216443307032,0.15686275,1.0
5,6,26216801834032,6,26216963137032,0.15294118,1.0
5,0,26217367545032,0,26217528889032,0.14117648,1.0
5,E,26218292361034,E,26218450580033,0.13333334,1.0
6,5,26219229332031,5,26219371491032,0.15294118,1.0
6,5,26219667822033,5,26219828844032,0.14901961,1.0
6,6,26220218131032,6,26220346778032,0.15294118,1.0
6,0,26220766869032,0,26220911411033,0.14901961,1.0
6,E,26221690425032,E,26221800050032,0.15294118,1.0
7,5,26222749165034,5,26222891159032,0.16078432,1.0
7,5,26223280456033,5,26223392396033,0.15294118,1.0
7,6,26223843776033,6,26224004734032,0.14509805,1.0
7,0,26224535839033,0,26224661562033,0.15686275,1.0
7,E,26225363060034,E,26225472584034,0.16078432,1.0
8,5,26226824238032,5,26226949840032,0.16078432,1.0
8,5,26227277161032,5,26227405427032,0.16078432,1.0
8,6,26227902999032,6,26228014900032,0.17254902,1.0
8,0,26228620474032,0,26228732938032,0.15686275,1.0
8,E,26229481420031,E,26229573826033,0.15294118,1.0
9,5,26230848052064,5,26230973647034,0.15294118,1.0
9,5,26231440365032,5,26231536011032,0.16470589,1.0
9,6,26232002968032,6,26232114691032,0.16470589,1.0
9,0,26232738850032,0,26232831893032,0.15294118,1.0
9,E,26233656068032,E,26233734206032,0.15294118,1.0
