0,5,1717090160998,5,1717264529998,0.13333334,1.0
0,5,1717421615999,5,1717566287998,0.14117648,1.0
0,6,1717816384998,6,1717944804998,0.1254902,1.0
0,0,1718225825998,0,1718353792997,0.13333334,1.0
0,E,1718619852997,E,1718748336997,0.121568635,1.0
1,5,1719075423997,5,1719171139998,0.13725491,1.0
1,5,1719312596998,5,1719392116998,0.13333334,1.0
1,6,1719579903998,6,1719692034998,0.121568635,1.0
1,0,1719880067998,0,1719991895998,0.12941177,1.0
1,E,1720210838999,E,1720322882998,0.121568635,1.0
2,5,1720603824999,5,1720683240999,0.13333334,1.0
2,5,1720793737999,5,1720872992999,0.14117648,1.0
2,6,1721045539999,6,1721157393999,0.12941177,1.0
2,0,1721345485999,0,1721457418999,0.121568635,1.0
2,E,1721691794999,E,1721787709999,0.10588236,1.0
3,5,1722145914999,5,1722208948999,0.1254902,1.0
3,5,1722334877999,5,1722414340999,0.13333334,1.0
3,6,1722602181999,6,1722681666999,0.11764707,1.0
3,0,1722900317999,0,1722979853999,0.12941177,1.0
3,E,1723214043999,E,1723309842999,0.10588236,1.0
4,5,1723637037999,5,1723732625999,0.13333334,1.0
4,5,1723812221999,5,1723891685999,0.13333334,1.0
4,6,1724048623999,6,1724144284999,0.1254902,1.0
4,0,1724332141999,0,1724411709999,0.11764707,1.0
4,E,1724661543999,E,1724773507999,0.10588236,1.0
5,5,1725116282999,5,1725195654999,0.12941177,1.0
5,5,1725290689999,5,1725386640999,0.13725491,1.0
5,6,1725574815999,6,1725686706999,0.1254902,1.0
5,0,1725905503999,0,1726001446999,0.12941177,1.0
5,E,1726219994999,E,1726348463999,0.1137255,1.0
6,5,1726691213999,5,1726770725999,0.1254902,1.0
6,5,1726896649999,5,1726976115999,0.13333334,1.0
6,6,1727179605999,6,1727291514999,0.1254902,1.0
6,0,1727495030999,0,1727574508999,0.1254902,1.0
6,E,1727824294999,E,1727920172999,0.11764707,1.0
7,5,1728278219999,5,1728357915999,0.14117648,1.0
7,5,1728437087999,5,1728532816999,0.13725491,1.0
7,6,1728705339999,6,1728817114999,0.13725491,1.0
7,0,1729020688999,0,1729100112999,0.12941177,1.0
7,E,1729349803999,E,1729445651999,0.10980393,1.0
8,5,1729710985999,5,1729790394999,0.13333334,1.0
8,5,1729885298999,5,1729948333999,0.1254902,1.0
8,6,1730120778999,6,1730216352999,0.12941177,1.0
8,0,1730404263999,0,1730483691999,0.12941177,1.0
8,E,1730671447999,E,1730783477999,0.10980393,1.0
9,5,1731017825999,5,1731097156999,0.14117648,1.0
9,5,1731176772999,5,1731272454999,0.13725491,1.0
9,6,1731398365999,6,1731494355999,0.12941177,1.0
9,0,1731682072999,0,1731761487999,0.121568635,1.0
9,E,1731995861999,E,1732091866999,0.121568635,1.0
