0,5,14681327353979,5,14681437153976,0.23137257,1.0
0,5,14681594556976,5,14681690027976,0.24705884,1.0
0,6,14682329755976,6,14682439330976,0.24705884,1.0
0,0,14683900648976,0,14683976077976,0.21176472,1.0
0,E,14685343676979,E,14685420241977,0.24705884,1.0
1,5,14686431506973,5,14686507941976,0.23137257,1.0
1,5,14686649561976,5,14686728904976,0.24313727,1.0
1,6,14687461849973,6,14687570909976,0.24313727,1.0
1,0,14688380871976,0,14688473849977,0.21568629,1.0
1,E,14689501230971,E,14689577341977,0.227451,1.0
2,5,14694483139973,5,14694559282977,0.2509804,1.0
2,5,14694747363977,5,14694843025977,0.2509804,1.0
2,6,14695325319977,6,14695437382977,0.27058825,1.0
2,0,14695888743977,0,14696000746977,0.24705884,1.0
2,E,14696405659977,E,14696517692977,0.25882354,1.0
3,5,14697111333977,5,14697253145977,0.26666668,1.0
3,5,14697332914977,5,14697445309977,0.26666668,1.0
3,6,14697834720977,6,14697930420977,0.26666668,1.0
3,0,14698257642977,0,14698385972977,0.24313727,1.0
3,E,14698744649977,E,14698840301977,0.2509804,1.0
4,5,14699619275974,5,14699744923977,0.25490198,1.0
4,5,14699824633977,5,14699936662977,0.26666668,1.0
4,6,14700217813975,6,14700329582975,0.26666668,1.0
4,0,14700656909975,0,14700769088975,0.2392157,1.0
4,E,14701301099975,E,14701393618975,0.2627451,1.0
5,5,14703057012977,5,14703164539977,0.2509804,1.0
5,5,14703259734977,5,14703355753977,0.25882354,1.0
5,6,14703543883977,6,14703639477977,0.2627451,1.0
5,0,14704013461977,0,14704109127977,0.24313727,1.0
5,E,14704467681977,E,14704563361977,0.24313727,1.0
6,5,14705326928978,5,14705420042976,0.2509804,1.0
6,5,14705515230976,5,14705610838976,0.2509804,1.0
6,6,14705798952976,6,14705894673976,0.25490198,1.0
6,0,14706222142977,0,14706301852976,0.227451,1.0
6,E,14706848307976,E,14706941789976,0.2509804,1.0
7,5,14707424247976,5,14707519856976,0.25882354,1.0
7,5,14707615444976,5,14707711073976,0.25490198,1.0
7,6,14707992029976,6,14708087966976,0.26666668,1.0
7,0,14708446456976,0,14708542154976,0.227451,1.0
7,E,14708869365976,E,14708965281976,0.2509804,1.0
8,5,14709682675977,5,14709775130977,0.2509804,1.0
8,5,14709855076977,5,14709950980977,0.2627451,1.0
8,6,14710262785975,6,14710358381975,0.25882354,1.0
8,0,14710779092975,0,14710874599975,0.23137257,1.0
8,E,14711326074975,E,14711438300975,0.2509804,1.0
9,5,14712294683976,5,14712387676976,0.25490198,1.0
9,5,14712482970976,5,14712595154976,0.2627451,1.0
9,6,14712814320976,6,14712926379976,0.25490198,1.0
9,0,14713253698976,0,14713349623976,0.24313727,1.0
9,E,14713769839976,E,14713865604976,0.25490198,1.0
