0,5,12132572716989,5,12132632030985,0.21568629,1.0
0,5,12132712005985,5,12132774966985,0.2392157,1.0
0,6,12132885757985,6,12132981519985,0.21568629,1.0
0,0,12133169535985,0,12133248912985,0.20000002,1.0
0,E,12134012617986,E,12134072874986,0.19215688,1.0
1,5,12135378038770,5,12135454538986,0.19607845,1.0
1,5,12135518757985,5,12135581938985,0.21568629,1.0
1,6,12135708101985,6,12135787563985,0.21176472,1.0
1,0,12135960517985,0,12136039698985,0.21568629,1.0
1,E,12136243017985,E,12136322588985,0.20000002,1.0
2,5,12136681090985,5,12136727730985,0.10588236,1.0
2,5,12136807680985,5,12136870519985,0.20784315,1.0
2,6,12137027392985,6,12137106770985,0.21176472,1.0
2,0,12137418662985,0,12137481614985,0.21176472,1.0
2,E,12137716059985,E,12137811999985,0.19215688,1.0
3,5,12138170296985,5,12138216955985,0.19215688,1.0
3,5,12138296663985,5,12138375930985,0.23137257,1.0
3,6,12138486516985,6,12138565859985,0.19215688,1.0
3,0,12138753951985,0,12138833430985,0.22352943,1.0
3,E,12139067738985,E,12139147381985,0.20392159,1.0
4,5,12139490233985,5,12139553096985,0.18431373,1.0
4,5,12139633025985,5,12139696243985,0.21176472,1.0
4,6,12139822110985,6,12139885554985,0.19215688,1.0
4,0,12140073596985,0,12140136670985,0.21568629,1.0
4,E,12140340608985,E,12140403246985,0.18039216,1.0
5,5,12140900929985,5,12140980148985,0.19607845,1.0
5,5,12141059745985,5,12141122715985,0.19607845,1.0
5,6,12141233705985,6,12141312795985,0.20000002,1.0
5,0,12141469820985,0,12141549061985,0.20392159,1.0
5,E,12141721869985,E,12141817186985,0.18039216,1.0
6,5,12142113767986,5,12142176609984,0.20000002,1.0
6,5,12142256297984,5,12142335565984,0.21568629,1.0
6,6,12142446307984,6,12142525726984,0.20000002,1.0
6,0,12142682841984,0,12142762140984,0.21568629,1.0
6,E,12142934851984,E,12143014336984,0.18039216,1.0
7,5,12143279799984,5,12143342615984,0.20392159,1.0
7,5,12143422367984,5,12143501842984,0.21568629,1.0
7,6,12143627863984,6,12143707299984,0.19215688,1.0
7,0,12143864320984,0,12143943509984,0.20784315,1.0
7,E,12144147109984,E,12144226653984,0.18039216,1.0
8,5,12144476748984,5,12144539565984,0.20392159,1.0
8,5,12144634669984,5,12144713907984,0.20784315,1.0
8,6,12144917444984,6,12144980559984,0.20392159,1.0
8,0,12145745850985,0,12145805712985,0.20784315,1.0
8,E,12146009309985,E,12146072416985,0.18823531,1.0
9,5,12146634974985,5,12146711051985,0.20784315,1.0
9,5,12146775386985,5,12146854669985,0.21568629,1.0
9,6,12146965233985,6,12147044555985,0.21176472,1.0
9,0,12147186157985,0,12147265673985,0.227451,1.0
9,E,12147468973985,E,12147532068985,0.18431373,1.0
